时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2022/1/6 19:15,511.6077,46846,20,4,0
2022/1/6 19:30,513.6378,47323,20,3,0
2022/1/6 19:45,528.5247,47217,19.5,2.5,0
2022/1/6 20:00,519.0667,47418,19,2,0
2022/1/6 20:15,530.438,47611,19,1.5,0
2022/1/6 20:30,535.9252,46734,19,1,0
2022/1/6 20:45,532.6884,48301,19,1,10.5
2022/1/6 21:00,525.3491,47715,19,1,21
2022/1/6 21:15,533.0292,47705,19,1,21
2022/1/6 21:30,517.6294,47286,19,1,21
2022/1/6 21:45,515.4733,46689,18.83333333,1.5,17.5
2022/1/6 22:00,504.0491,46280,18.66666667,2,14
2022/1/6 22:15,495.3002,45696,18.5,2.5,10.5
2022/1/6 22:30,478.2193,46600,18.33333333,3,7
2022/1/6 22:45,456.7227,44930,18.16666667,3.5,3.5
2022/1/6 23:00,449.879,44375,18,4,0
2022/1/6 23:15,440.0831,44028,17.5,3.5,0
2022/1/6 23:30,424.0916,44521,17,3,0
2022/1/6 23:45,274.3094,43197,17,3,0
2022/1/7 0:00,443.128,46944,17,3,0
2022/1/7 0:15,425.3871,45690,17,3,0
2022/1/7 0:30,430.5773,43217,17,3,0
2022/1/7 0:45,423.9049,41160,16.5,3,0
2022/1/7 1:00,408.6384,39951,16,3,0
2022/1/7 1:15,396.406,39039,16,3,0
2022/1/7 1:30,401.7457,38164,16,3,0
2022/1/7 1:45,389.7182,36815,16,3,0
2022/1/7 2:00,386.0498,35944,16,3,0
2022/1/7 2:15,387.921,35801,15.5,2.5,18
2022/1/7 2:30,384.4693,35584,15,2,36
2022/1/7 2:45,385.0648,35141,15.5,2,36
2022/1/7 3:00,400,34382,16,2,36
2022/1/7 3:15,320,33879,15.5,2,36
2022/1/7 3:30,344.39,33428,15,2,36
2022/1/7 3:45,332.7334,32735,15,2,36
2022/1/7 4:00,0,32719,15,2,36
2022/1/7 4:15,20.6361,32819,15,1.5,27
2022/1/7 4:30,376,32182,15,1,18
2022/1/7 4:45,104.5872,32025,14.5,1.5,17
2022/1/7 5:00,300,31969,14,2,16
2022/1/7 5:15,385.54,31780,14,1.5,16
2022/1/7 5:30,320,32016,14,1,16
2022/1/7 5:45,385,32112,14,1,16
2022/1/7 6:00,380,31875,14,1,16
2022/1/7 6:15,384.3122,31155,14,2,16
2022/1/7 6:30,383.2532,31660,14,3,16
2022/1/7 6:45,389.408,31853,13.5,2.5,8
2022/1/7 7:00,392.42,31725,13,2,0
2022/1/7 7:15,402.9956,32435,13,2,0
2022/1/7 7:30,400.8159,32528,13,2,0
2022/1/7 7:45,412.0543,32888,13.5,2,0
2022/1/7 8:00,461.617,36172,14,2,0
2022/1/7 8:15,471.2138,39928,14.5,2,0
2022/1/7 8:30,502.9945,42157,15,2,0
2022/1/7 8:45,518.9589,43559,15.5,2.5,0
2022/1/7 9:00,518.7206,43414,16,3,0
2022/1/7 9:15,518.0876,44174,16.5,4.5,0
2022/1/7 9:30,527,45225,17,6,0
2022/1/7 9:45,510.4915,46273,17,5,0
2022/1/7 10:00,494.6266,46386,17,4,0
2022/1/7 10:15,492.9563,46477,17.5,4,0
2022/1/7 10:30,492.7192,47050,18,4,0
2022/1/7 10:45,483.7088,47324,18.5,3.5,0
2022/1/7 11:00,473.2021,47643,19,3,0
2022/1/7 11:15,468.787,48171,19,2.5,10.5
2022/1/7 11:30,441.8385,47609,19,2,21
2022/1/7 11:45,449.5226,47780,19,3,28.5
2022/1/7 12:00,370.308,43387,19,4,36
2022/1/7 12:15,413.4138,42755,19.5,4,36
2022/1/7 12:30,428.2699,44132,20,4,36
2022/1/7 12:45,408.1851,44441,20,4,59
2022/1/7 13:00,441.3258,44025,20,4,82
2022/1/7 13:15,442.0683,44557,20,3.5,82
2022/1/7 13:30,472.1887,46171,20,3,82
2022/1/7 13:45,506.8123,47728,20.5,3,82
2022/1/7 14:00,502.3719,47348,21,3,82
2022/1/7 14:15,485.6579,47612,21,3.5,59
2022/1/7 14:30,496.7976,47014,21,4,36
2022/1/7 14:45,499.2622,47071,21,4,36
2022/1/7 15:00,490.2059,46612,21,4,36
2022/1/7 15:15,499.2622,46443,21,3.5,18
2022/1/7 15:30,499.2622,46244,21,3,0
2022/1/7 15:45,499.8609,45891,21,3.5,0
2022/1/7 16:00,500.4414,45515,21,4,0
2022/1/7 16:15,500.442,45260,21,3.5,0
2022/1/7 16:30,501.3844,45983,21,3,0
2022/1/7 16:45,501.7464,46462,20.5,4,0
2022/1/7 17:00,500.7854,46689,20,5,0
2022/1/7 17:15,500.7854,46874,20,5,0
2022/1/7 17:30,482.5279,45649,20,5,0
2022/1/7 17:45,490.2153,45925,19.5,5,0
2022/1/7 18:00,471.9577,45172,19,5,0
2022/1/7 18:15,473.4304,45180,18.5,5.5,0
2022/1/7 18:30,489.2436,45621,18,6,0
2022/1/7 18:45,500.3988,44852,18,6,0
2022/1/7 19:00,490.4047,43878,18,6,0
2022/1/7 19:15,499.8184,44044,17.5,5.5,0
2022/1/7 19:30,499.8184,44221,17,5,0
2022/1/7 19:45,500.7597,43979,16.5,5,0
2022/1/7 20:00,499.7965,43440,16,5,0
2022/1/7 20:15,499.8904,43775,16,4.5,0
2022/1/7 20:30,518.8856,43823,16,4,0
2022/1/7 20:45,500.9777,43575,16,3.5,0
2022/1/7 21:00,504.9592,42807,16,3,0
2022/1/7 21:15,521.6517,42166,16,3,0
2022/1/7 21:30,510.2535,41957,16,3,0
2022/1/7 21:45,501.6231,41698,15.5,3.5,0
2022/1/7 22:00,499.2529,42136,15,4,0
2022/1/7 22:15,482.7883,42381,15,3.5,0
2022/1/7 22:30,471.1475,41990,15,3,0
2022/1/7 22:45,465.1797,40296,15,3,0
2022/1/7 23:00,464.3728,39363,15,3,0
2022/1/7 23:15,453.7202,39796,15,4,0
2022/1/7 23:30,439.5212,38425,15,5,0
2022/1/7 23:45,423.0096,36610,14.5,4.5,0
2022/1/8 0:00,413.222,61369,14,4,0
2022/1/8 0:15,421.3483,61850,14.5,4,0
2022/1/8 0:30,422.4843,62656,15,4,0
2022/1/8 0:45,421.8605,62382,14.5,4,0
2022/1/8 1:00,415.1175,61878,14,4,0
2022/1/8 1:15,405.8274,62336,14,3.5,0
2022/1/8 1:30,407.617,62802,14,3,0
2022/1/8 1:45,400.4741,62855,13.5,3,0
2022/1/8 2:00,419.165,62653,13,3,0
2022/1/8 2:15,404.1948,62424,13,3,0
2022/1/8 2:30,392.9035,61895,13,3,0
2022/1/8 2:45,406.1909,62735,13,3,0
2022/1/8 3:00,407.1889,62371,13,3,0
2022/1/8 3:15,404.1948,60939,13,3,0
2022/1/8 3:30,392.0091,61979,13,3,0
2022/1/8 3:45,390.0131,61959,13,3,9
2022/1/8 4:00,384.2346,62823,13,3,18
2022/1/8 4:15,350,62575,13,2.5,49.5
2022/1/8 4:30,400,61671,13,2,81
2022/1/8 4:45,376,61312,13,2,81
2022/1/8 5:00,370.69,60847,13,2,81
2022/1/8 5:15,385,62038,12.5,3,40.5
2022/1/8 5:30,380.3824,61771,12,4,0
2022/1/8 5:45,387,61645,12,3.5,0
2022/1/8 6:00,352.9955,62533,12,3,0
2022/1/8 6:15,391.6735,62628,12,3,0
2022/1/8 6:30,393.9213,62819,12,3,0
2022/1/8 6:45,400,62765,12,3,7.5
2022/1/8 7:00,320,61964,12,3,15
2022/1/8 7:15,395.5937,62479,12,2.5,15
2022/1/8 7:30,397.4652,62739,12,2,15
2022/1/8 7:45,415,63434,12,1.5,7.5
2022/1/8 8:00,450.55,65856,12,1,0
2022/1/8 8:15,468.9465,67524,12.5,1.5,0
2022/1/8 8:30,489.816,69249,13,2,0
2022/1/8 8:45,502.1392,70482,13.5,2,0
2022/1/8 9:00,497.844,71182,14,2,0
2022/1/8 9:15,502.1684,73547,14.5,2,0
2022/1/8 9:30,528.1513,74219,15,2,0
2022/1/8 9:45,518.3362,74205,15,2,0
2022/1/8 10:00,513.7984,75042,15,2,0
2022/1/8 10:15,512.8983,74360,15.5,2.5,0
2022/1/8 10:30,468.0939,74969,16,3,0
2022/1/8 10:45,471.2742,75676,17,3,0
2022/1/8 11:00,488.1223,75297,18,3,0
2022/1/8 11:15,482.9163,76084,18.5,2,0
2022/1/8 11:30,464.9018,75158,19,1,0
2022/1/8 11:45,460.3573,75324,18.5,1.5,0
2022/1/8 12:00,416.6605,72807,18,2,0
2022/1/8 12:15,417.1365,72971,18.5,1.5,0
2022/1/8 12:30,416.3381,74011,19,1,0
2022/1/8 12:45,416.8344,75848,19,1,0
2022/1/8 13:00,429.9317,76172,19,1,0
2022/1/8 13:15,440.7421,75374,19.5,1.5,0
2022/1/8 13:30,462.8568,74836,20,2,0
2022/1/8 13:45,494.2426,74807,20,2,0
2022/1/8 14:00,503.5683,73580,20,2,0
2022/1/8 14:15,476.0573,74955,21,1.5,0
2022/1/8 14:30,468.5115,75043,22,1,0
2022/1/8 14:45,468.5115,74801,21.5,1,0
2022/1/8 15:00,466.6258,74248,21,1,0
2022/1/8 15:15,468.5119,74150,21,1,0
2022/1/8 15:30,478.9835,74042,21,1,0
2022/1/8 15:45,469.5531,73955,21.5,1.5,0
2022/1/8 16:00,481.4084,74428,22,2,0
2022/1/8 16:15,481.4084,74592,22,1.5,0
2022/1/8 16:30,489.6151,74368,22,1,0
2022/1/8 16:45,492,74275,21.5,1.5,0
2022/1/8 17:00,505,73708,21,2,0
2022/1/8 17:15,500,75302,20.5,1.5,0
2022/1/8 17:30,480,72154,20,1,0
2022/1/8 17:45,509.0205,72382,19.5,1.5,0
2022/1/8 18:00,500.7408,71655,19,2,0
2022/1/8 18:15,514.0849,73022,19,2,0
2022/1/8 18:30,545.8642,73777,19,2,0
2022/1/8 18:45,531.2365,74002,19,2,0
2022/1/8 19:00,545.8645,73143,19,2,0
2022/1/8 19:15,527.2688,73208,19,1.5,0
2022/1/8 19:30,545.8309,73394,19,1,0
2022/1/8 19:45,531.2494,73092,18.5,1,0
2022/1/8 20:00,545.46,71000,18,1,0
2022/1/8 20:15,540.7839,71194,17.5,1.5,0
2022/1/8 20:30,519.839,71114,17,2,0
2022/1/8 20:45,529.8191,71430,17,1.5,0
2022/1/8 21:00,519.6394,70327,17,1,0
2022/1/8 21:15,519.6394,70186,17,1,0
2022/1/8 21:30,509.8588,70411,17,1,0
2022/1/8 21:45,519.839,70130,17,1,0
2022/1/8 22:00,489.9984,69359,17,1,0
2022/1/8 22:15,472.9324,69863,16.5,1.5,0
2022/1/8 22:30,468.9404,71154,16,2,0
2022/1/8 22:45,450,70203,16,1.5,0
2022/1/8 23:00,440.996,69488,16,1,0
2022/1/8 23:15,432,68595,16,1.5,0
2022/1/8 23:30,428,66896,16,2,0
2022/1/8 23:45,410,64761,16,1.5,0
2022/1/9 0:00,438,66307,16,1,0
2022/1/9 0:15,429,67049,16,1.5,0
2022/1/9 0:30,420,65865,16,2,0
2022/1/9 0:45,410,65168,16,1.5,0
2022/1/9 1:00,420,63505,16,1,0
2022/1/9 1:15,403,62787,16,1,0
2022/1/9 1:30,390,61721,16,1,0
2022/1/9 1:45,390.4196,60840,16,1,0
2022/1/9 2:00,390,60987,16,1,0
2022/1/9 2:15,385.54,60365,16,1,50
2022/1/9 2:30,385,60530,16,1,100
2022/1/9 2:45,380,61158,16,1,50
2022/1/9 3:00,389.82,60813,16,1,0
2022/1/9 3:15,385.54,59615,16,1.5,0
2022/1/9 3:30,385,58899,16,2,0
2022/1/9 3:45,374.1886,58051,15.5,2.5,9
2022/1/9 4:00,374.1886,57913,15,3,18
2022/1/9 4:15,374.2116,57300,15,2.5,18
2022/1/9 4:30,360,56478,15,2,18
2022/1/9 4:45,360,55657,15.5,2.5,22.5
2022/1/9 5:00,375.82,55442,16,3,27
2022/1/9 5:15,360.82,54752,15.5,3,45.5
2022/1/9 5:30,340.82,55016,15,3,64
2022/1/9 5:45,380,54997,15,3,64
2022/1/9 6:00,370.82,54801,15,3,64
2022/1/9 6:15,380,54905,15,3,71
2022/1/9 6:30,360.82,55570,15,3,78
2022/1/9 6:45,380.82,56141,15,3,49.5
2022/1/9 7:00,390,56657,15,3,21
2022/1/9 7:15,390,56831,14.5,2.5,31
2022/1/9 7:30,390,56771,14,2,41
2022/1/9 7:45,391,57280,14,2,41
2022/1/9 8:00,440,61364,14,2,41
2022/1/9 8:15,448,63883,14.5,2,41
2022/1/9 8:30,540,65147,15,2,41
2022/1/9 8:45,480,66217,15,2.5,41
2022/1/9 9:00,468,67345,15,3,41
2022/1/9 9:15,479.5381,68450,15,2.5,41
2022/1/9 9:30,498.7683,68160,15,2,41
2022/1/9 9:45,507.4565,68935,15,2,41
2022/1/9 10:00,493.0413,68526,15,2,41
2022/1/9 10:15,483.4312,68869,15,2,31
2022/1/9 10:30,478.6262,69517,15,2,21
2022/1/9 10:45,478.6262,69448,15.5,2,21
2022/1/9 11:00,474.7306,70109,16,2,21
2022/1/9 11:15,469.923,70596,16,2.5,42.5
2022/1/9 11:30,461,69560,16,3,64
2022/1/9 11:45,450,70151,16.5,2.5,44
2022/1/9 12:00,0,67949,17,2,24
2022/1/9 12:15,440,70238,17.5,2,44.5
2022/1/9 12:30,438,71250,18,2,65
2022/1/9 12:45,435,71457,17.5,3.5,71.5
2022/1/9 13:00,440,72303,17,5,78
2022/1/9 13:15,440,71479,17,5.5,79.5
2022/1/9 13:30,448.4342,70373,17,6,81
2022/1/9 13:45,469.2514,72319,17,5,81
2022/1/9 14:00,474.0589,71636,17,4,81
2022/1/9 14:15,469.2514,71588,17,4,81
2022/1/9 14:30,460,71922,17,4,81
2022/1/9 14:45,460,72016,17,4.5,81.5
2022/1/9 15:00,460,72411,17,5,82
2022/1/9 15:15,455,72447,17,4.5,82
2022/1/9 15:30,460,72779,17,4,82
2022/1/9 15:45,458,72804,17,3.5,81.5
2022/1/9 16:00,460,72844,17,3,81
2022/1/9 16:15,460.82,73077,17,3.5,51.5
2022/1/9 16:30,466,73184,17,4,22
2022/1/9 16:45,466,72836,16.5,4.5,22
2022/1/9 17:00,468,72319,16,5,22
2022/1/9 17:15,470,72977,16,5,28.5
2022/1/9 17:30,461,70677,16,5,35
2022/1/9 17:45,475,69646,15.5,5,35
2022/1/9 18:00,470,68806,15,5,35
2022/1/9 18:15,465,68118,15,5,17.5
2022/1/9 18:30,466,69139,15,5,0
2022/1/9 18:45,469,69476,14.5,5,0
2022/1/9 19:00,468,68663,14,5,0
2022/1/9 19:15,470,70121,14,4.5,0
2022/1/9 19:30,485,71133,14,4,0
2022/1/9 19:45,480,70579,14,3.5,0
2022/1/9 20:00,485,70051,14,3,0
2022/1/9 20:15,499.9384,70000,14.25,3,20.25
2022/1/9 20:30,499.8787,70461,14.5,3,40.5
2022/1/9 20:45,499.8787,69916,14.75,3,60.75
2022/1/9 21:00,499.8787,69805,15,3,81
2022/1/9 21:15,494.8887,70532,14.5,3,81.5
2022/1/9 21:30,479.9185,70366,14,3,82
2022/1/9 21:45,484.9085,70768,14,3,82
2022/1/9 22:00,439.998,71077,14,3,82
2022/1/9 22:15,464.9483,70106,14,2.5,82
2022/1/9 22:30,447.8025,70754,14,2,82
2022/1/9 22:45,449.9781,69993,14,2,82
2022/1/9 23:00,430,69260,14,2,82
2022/1/9 23:15,439.998,67271,14,2,74.5
2022/1/9 23:30,410,65912,14,2,67
2022/1/9 23:45,409.32,64168,14,2.5,45
2022/1/10 0:00,398.79,42060,14,3,23
2022/1/10 0:15,395.5185,42677,14,2.5,25.5
2022/1/10 0:30,420,42081,14,2,28
2022/1/10 0:45,349.8,40868,14,2,46
2022/1/10 1:00,385,40556,14,2,64
2022/1/10 1:15,380,40270,14,2,64
2022/1/10 1:30,385.5892,38296,14,2,64
2022/1/10 1:45,372.8988,37141,14,2.5,64
2022/1/10 2:00,280,36152,14,3,64
2022/1/10 2:15,370,35536,14,2,64
2022/1/10 2:30,360,35175,14,1,64
2022/1/10 2:45,352.91,34455,14,1.5,64.5
2022/1/10 3:00,360,33747,14,2,65
2022/1/10 3:15,340.88,32931,14,2.5,82.5
2022/1/10 3:30,367.88,33088,14,3,100
2022/1/10 3:45,350.88,32807,14,3,100
2022/1/10 4:00,360.88,33733,14,3,100
2022/1/10 4:15,350,34514,13.5,3.5,100
2022/1/10 4:30,340.88,34129,13,4,100
2022/1/10 4:45,345,34127,13,4,100
2022/1/10 5:00,355,34255,13,4,100
2022/1/10 5:15,360,35473,13,3.5,91
2022/1/10 5:30,360,35149,13,3,82
2022/1/10 5:45,370,35094,13,2.5,81.5
2022/1/10 6:00,0,35039,13,2,81
2022/1/10 6:15,360.88,34729,13,2,81
2022/1/10 6:30,374.88,34965,13,2,81
2022/1/10 6:45,398.88,35093,13,1.5,90.5
2022/1/10 7:00,398.88,34829,13,1,100
2022/1/10 7:15,405,36461,13,2,100
2022/1/10 7:30,405,36093,13,3,100
2022/1/10 7:45,422,35836,13,3,100
2022/1/10 8:00,459.6302,35522,13,3,100
2022/1/10 8:15,469.3681,35294,13,3,100
2022/1/10 8:30,497.2352,35259,13,3,100
2022/1/10 8:45,498.8905,35130,13,2.5,100
2022/1/10 9:00,507.089,36203,13,2,100
2022/1/10 9:15,521.8109,36354,13,2,100
2022/1/10 9:30,535.1962,36751,13,2,100
2022/1/10 9:45,537.2656,37349,13.5,2,100
2022/1/10 10:00,516.5192,37084,14,2,100
2022/1/10 10:15,505.3161,36962,14,2,100
2022/1/10 10:30,525.1127,36917,14,2,100
2022/1/10 10:45,503.6789,36881,14,2.5,100
2022/1/10 11:00,492.8429,37022,14,3,100
2022/1/10 11:15,484.1754,37681,14.5,2.5,100
2022/1/10 11:30,469.3133,37410,15,2,100
2022/1/10 11:45,466.7592,37318,15,2,100
2022/1/10 12:00,400,36396,15,2,100
2022/1/10 12:15,438.8191,36822,15,2.5,100
2022/1/10 12:30,439.5772,37000,15,3,100
2022/1/10 12:45,440,37207,15.5,2.5,100
2022/1/10 13:00,449.6302,37108,16,2,100
2022/1/10 13:15,454.1684,36557,16,2,100
2022/1/10 13:30,467.7534,36964,16,2,100
2022/1/10 13:45,515.7009,37421,16,2,64
2022/1/10 14:00,511.1324,37205,16,2,28
2022/1/10 14:15,496.9868,37510,16.5,2,27
2022/1/10 14:30,483.915,37201,17,2,26
2022/1/10 14:45,475.1824,37380,16.5,2,63
2022/1/10 15:00,478.1266,37328,16,2,100
2022/1/10 15:15,468.6965,37444,16,2,100
2022/1/10 15:30,473.4117,37351,16,2,100
2022/1/10 15:45,478.1268,37275,16,2.5,68
2022/1/10 16:00,482.8419,37639,16,3,36
2022/1/10 16:15,497.4702,38006,16,3.5,36
2022/1/10 16:30,497.6588,38104,16,4,36
2022/1/10 16:45,508.4338,38394,16,3.5,36
2022/1/10 17:00,502.3739,38900,16,3,36
2022/1/10 17:15,510,39647,15.5,3,58.5
2022/1/10 17:30,479.68,40222,15,3,81
2022/1/10 17:45,500,40246,15,3,79.5
2022/1/10 18:00,495,40266,15,3,78
2022/1/10 18:15,500,39722,15,3.5,78
2022/1/10 18:30,509.0295,39659,15,4,78
2022/1/10 18:45,510.33,39941,15,4,78
2022/1/10 19:00,500,40572,15,4,78
2022/1/10 19:15,500,41561,14.5,4.5,78
2022/1/10 19:30,510,41132,14,5,78
2022/1/10 19:45,540,40973,13.5,5.5,89
2022/1/10 20:00,505,40840,13,6,100
2022/1/10 20:15,500,40661,13,5.5,100
2022/1/10 20:30,505,40573,13,5,100
2022/1/10 20:45,505,40378,13,5,100
2022/1/10 21:00,510,40445,13,5,100
2022/1/10 21:15,510.33,40646,13,5,100
2022/1/10 21:30,500,41554,13,5,100
2022/1/10 21:45,490,40830,13,4.5,100
2022/1/10 22:00,480,40133,13,4,100
2022/1/10 22:15,464.75,40290,13,4,100
2022/1/10 22:30,458,40794,13,4,100
2022/1/10 22:45,450,41113,13,3.5,100
2022/1/10 23:00,440,40836,13,3,100
2022/1/10 23:15,431,41454,13,3.5,100
2022/1/10 23:30,430,41448,13,4,100
2022/1/10 23:45,420,41512,12.5,4.5,100
2022/1/11 0:00,412.8819,27070,12,5,100
2022/1/11 0:15,430,28681,12.5,5,100
2022/1/11 0:30,410,28177,13,5,100
2022/1/11 0:45,384.2346,28014,12.5,5,100
2022/1/11 1:00,407.5318,27879,12,5,100
2022/1/11 1:15,400,27453,12,5,100
2022/1/11 1:30,349.8,27501,12,5,100
2022/1/11 1:45,347.7137,27049,12,4.5,100
2022/1/11 2:00,350.79,27537,12,4,100
2022/1/11 2:15,350.79,27188,12,4.5,100
2022/1/11 2:30,10,27625,12,5,100
2022/1/11 2:45,10,27585,12,5,100
2022/1/11 3:00,320,27037,12,5,100
2022/1/11 3:15,300,26945,12,5.5,100
2022/1/11 3:30,0,27643,12,6,100
2022/1/11 3:45,0,27362,12,7,100
2022/1/11 4:00,188.3984,27094,12,8,100
2022/1/11 4:15,222.5001,26941,12,7.5,100
2022/1/11 4:30,320,27103,12,7,100
2022/1/11 4:45,207.5876,26936,12,7,100
2022/1/11 5:00,200,27095,12,7,100
2022/1/11 5:15,348.23,27521,12,6.5,100
2022/1/11 5:30,320,27847,12,6,100
2022/1/11 5:45,367.7932,28539,11.5,6,100
2022/1/11 6:00,0,28870,11,6,100
2022/1/11 6:15,348.9463,30683,11,5.5,100
2022/1/11 6:30,382.7038,33047,11,5,100
2022/1/11 6:45,350,33621,11,5,100
2022/1/11 7:00,389,33455,11,5,100
2022/1/11 7:15,406.7977,33422,11,5,91
2022/1/11 7:30,399.8012,32925,11,5,82
2022/1/11 7:45,429.7863,33760,11,5,50
2022/1/11 8:00,450.3029,35853,11,5,18
2022/1/11 8:15,492.1017,36005,11.5,6,18
2022/1/11 8:30,470.622,36902,12,7,18
2022/1/11 8:45,490.8935,36167,12,7.5,18
2022/1/11 9:00,520.9096,36116,12,8,18
2022/1/11 9:15,531.9734,36105,12.5,8.5,18
2022/1/11 9:30,533.017,35656,13,9,18
2022/1/11 9:45,514.1492,35768,13.5,8,18
2022/1/11 10:00,534.5631,35797,14,7,18
2022/1/11 10:15,514.6287,36106,14,7,18
2022/1/11 10:30,499.9851,36438,14,7,18
2022/1/11 10:45,493.1656,36508,14.16666667,7.166666667,15
2022/1/11 11:00,467.125,36709,14.33333333,7.333333333,12
2022/1/11 11:15,446.7669,37064,14.5,7.5,9
2022/1/11 11:30,457.7646,36747,14.66666667,7.666666667,6
2022/1/11 11:45,460,36351,14.83333333,7.833333333,3
2022/1/11 12:00,350,32587,15,8,0
2022/1/11 12:15,429,32099,15.5,7.5,9
2022/1/11 12:30,422,30529,16,7,18
2022/1/11 12:45,420,30096,16,7,18
2022/1/11 13:00,422,29989,16,7,18
2022/1/11 13:15,450,31621,16.5,7,18
2022/1/11 13:30,460,33067,17,7,18
2022/1/11 13:45,498.0966,34463,17,7,18
2022/1/11 14:00,498.0966,32541,17,7,18
2022/1/11 14:15,491.75,31631,17,6.5,18
2022/1/11 14:30,498.7711,31677,17,6,18
2022/1/11 14:45,493.9631,32086,17,6.5,9
2022/1/11 15:00,489.1551,32640,17,7,0
2022/1/11 15:15,480.2603,33603,17,6.5,0
2022/1/11 15:30,498.7711,34859,17,6,0
2022/1/11 15:45,498.7711,35484,17,6,0
2022/1/11 16:00,500,35426,17,6,0
2022/1/11 16:15,530,35772,16.5,6,0
2022/1/11 16:30,503.2088,36454,16,6,0
2022/1/11 16:45,520,37179,16,6,0
2022/1/11 17:00,510,37534,16,6,0
2022/1/11 17:15,500,38108,15.5,6,0
2022/1/11 17:30,474.3528,38200,15,6,0
2022/1/11 17:45,479.2604,38023,15,5.5,0
2022/1/11 18:00,495,38182,15,5,0
2022/1/11 18:15,505,38772,14.5,5,0
2022/1/11 18:30,530,38553,14,5,0
2022/1/11 18:45,549.9682,38683,14,4.5,0
2022/1/11 19:00,560.5505,38299,14,4,0
2022/1/11 19:15,559.9583,38438,13.5,3.5,0
2022/1/11 19:30,569.6783,37624,13,3,0
2022/1/11 19:45,547.9702,37050,13.5,3.5,0
2022/1/11 20:00,544.9732,36635,14,4,0
2022/1/11 20:15,541.9761,36879,13.5,3.5,0
2022/1/11 20:30,539.9781,36253,13,3,0
2022/1/11 20:45,529.9881,35961,12.5,3.5,0
2022/1/11 21:00,515,36344,12,4,0
2022/1/11 21:15,509,35440,12,4.5,0
2022/1/11 21:30,500,34992,12,5,0
2022/1/11 21:45,507.7241,35547,11.5,3.5,0
2022/1/11 22:00,474.2886,34967,11,2,0
2022/1/11 22:15,478.9421,34409,11,2,0
2022/1/11 22:30,460.6117,33931,11,2,0
2022/1/11 22:45,460.6117,34270,11,2,0
2022/1/11 23:00,450.3549,33550,11,2,0
2022/1/11 23:15,449,33605,10.5,2.5,0
2022/1/11 23:30,429.1483,31827,10,3,0
2022/1/11 23:45,421.3892,30178,10,3,0
2022/1/12 0:00,415.7985,32731,10,3,0
2022/1/12 0:15,435.7785,35067,10,3.5,0
2022/1/12 0:30,431,34591,10,4,0
2022/1/12 0:45,430,34448,10,3.5,0
2022/1/12 1:00,413.665,33725,10,3,0
2022/1/12 1:15,409.5924,32451,9.5,3,0
2022/1/12 1:30,399.6024,31697,9,3,0
2022/1/12 1:45,389.6123,32153,9,2.5,0
2022/1/12 2:00,395.7455,32009,9,2,0
2022/1/12 2:15,392.1199,31861,9.5,2,40.5
2022/1/12 2:30,399.6024,31504,10,2,81
2022/1/12 2:45,399.6024,31496,10,2.5,81
2022/1/12 3:00,387.6143,31356,10,3,81
2022/1/12 3:15,384.6173,30898,9.5,2.5,81
2022/1/12 3:30,384.6173,30733,9,2,81
2022/1/12 3:45,375.1767,30613,9.5,2,81
2022/1/12 4:00,375.55,30698,10,2,81
2022/1/12 4:15,379.55,30615,10,2,81
2022/1/12 4:30,367.91,30580,10,2,81
2022/1/12 4:45,372,30326,9.5,2.5,81
2022/1/12 5:00,367.91,30522,9,3,81
2022/1/12 5:15,372,30880,9,2.5,81
2022/1/12 5:30,385,31106,9,2,81
2022/1/12 5:45,387.321,31987,9,2,81
2022/1/12 6:00,380.1475,32277,9,2,81
2022/1/12 6:15,409.7127,33691,9,2,81
2022/1/12 6:30,404.55,34738,9,2,81
2022/1/12 6:45,410,36011,9,1.5,81
2022/1/12 7:00,410,36968,9,1,81
2022/1/12 7:15,420,37068,9.5,1,81
2022/1/12 7:30,430,38902,10,1,81
2022/1/12 7:45,450,39985,10,1.5,81
2022/1/12 8:00,460,41823,10,2,81
2022/1/12 8:15,484.3485,47022,10,1.5,81
2022/1/12 8:30,483.1662,49613,10,1,81
2022/1/12 8:45,497.5903,50123,10.5,1.5,81
2022/1/12 9:00,502.3969,50139,11,2,81
2022/1/12 9:15,514.8867,50702,11,2,81
2022/1/12 9:30,537.9313,51072,11,2,81
2022/1/12 9:45,536.3718,50904,11.5,2,81
2022/1/12 10:00,540.2767,50985,12,2,81
2022/1/12 10:15,565.8151,50649,12.5,1.5,81
2022/1/12 10:30,574.0606,50360,13,1,81
2022/1/12 10:45,565.9414,50455,13,1,81.5
2022/1/12 11:00,520.6513,49709,13,1,82
2022/1/12 11:15,538.2003,49397,13,1.5,82
2022/1/12 11:30,522.7882,47913,13,2,82
2022/1/12 11:45,475.2863,47614,13.5,1.5,82
2022/1/12 12:00,459.6302,42766,14,1,82
2022/1/12 12:15,459.6302,41187,14,1,82
2022/1/12 12:30,467.2951,40361,14,1,82
2022/1/12 12:45,458.9453,40455,14.5,1,82
2022/1/12 13:00,469.4453,40648,15,1,82
2022/1/12 13:15,476,41878,14.5,1.5,82
2022/1/12 13:30,514.9841,44102,14,2,82
2022/1/12 13:45,547.3918,46536,14.5,1.5,82
2022/1/12 14:00,567.9268,47130,15,1,82
2022/1/12 14:15,610,47875,15,1.5,82
2022/1/12 14:30,542,48373,15,2,82
